ORGANIZATION_ID,LEGAL_ENTITY_COUNTRY_CODE,COUNT_TOTAL_CONTRACTS_ACTIVE,FIRST_PAYMENT_DATE,LAST_PAYMENT_DATE,CREATED_AT_UTC,ORGANIZATION_AGE_DAYS,DAYS_SINCE_LAST_PAYMENT,CONTRACT_PORTFOLIO_SIZE,ORGANIZATION_MATURITY
1896332647099488913,3838867955087354797,1,,,2023-06-29 05:23:21.031,717,,single_contract,mature
8906408010832201376,8540432127902748101,1,2023-07-06,2024-02-26,2023-06-29 05:10:53.354,717,475,single_contract,mature
2943878740735928906,5908655952517629978,1,2023-08-01,2024-02-26,2023-06-29 04:05:07.338,717,475,single_contract,mature
7085097473448640910,4714508189404844389,2,2023-07-31,2024-02-22,2023-06-29 03:58:09.543,717,479,small_portfolio,mature
4223793067528455385,3831768902884185520,1,,,2023-06-29 03:52:21.799,717,,single_contract,mature
5364930885243004935,1785886735892434650,1,2023-07-11,2024-02-28,2023-06-29 03:11:50.493,717,473,single_contract,mature
5555925804129267255,1785886735892434650,1,2023-07-06,2024-02-28,2023-06-29 02:21:15.783,717,473,single_contract,mature
5402367238316288267,7360698488401934039,2,2023-06-28,2024-02-27,2023-06-29 02:01:50.550,717,474,small_portfolio,mature
5323429396977730803,1785886735892434650,1,2023-07-03,2024-02-27,2023-06-29 01:40:34.194,717,474,single_contract,mature
693180208712307549,1785886735892434650,7,2023-08-04,2024-02-28,2023-06-29 01:25:17.908,717,473,medium_portfolio,mature
2330040274373363154,3838867955087354797,1,2023-07-04,2024-02-27,2023-06-29 00:51:54.004,717,474,single_contract,mature
1183035431574192340,8247619789285346046,1,,,2023-06-29 00:37:15.238,717,,single_contract,mature
8923176540537463859,4303066926561519312,1,2023-07-04,2024-01-08,2023-06-29 00:26:09.266,717,524,single_contract,mature
45777725406752897,1785886735892434650,2,2023-07-10,2024-02-26,2023-06-28 23:51:21.188,718,475,small_portfolio,mature
43151030318580914,3444735119858689510,2,2023-07-24,2024-02-19,2023-06-28 21:45:58.720,718,482,small_portfolio,mature
2567972534655437650,3444735119858689510,1,2023-09-05,2024-02-01,2023-06-28 21:08:57.146,718,500,single_contract,mature
758881673564590460,3838867955087354797,7,2023-06-29,2024-02-26,2023-06-28 20:18:33.880,718,475,medium_portfolio,mature
7857733594283405948,9215732911288974810,1,2023-08-01,2024-02-26,2023-06-28 19:28:48.949,718,475,single_contract,mature
2963521994037206151,7564619116713768000,56,2023-07-03,2024-02-08,2023-06-28 18:36:13.009,718,493,large_portfolio,mature
2044787019966469475,1785886735892434650,4,2023-08-14,2024-02-26,2023-06-28 18:15:27.164,718,475,small_portfolio,mature
911914288630774445,1785886735892434650,1,2023-08-31,2024-02-27,2023-06-28 17:39:10.536,718,474,single_contract,mature
2183088504228373535,6934767355204630553,2,2023-08-05,2023-10-30,2023-06-28 15:57:16.924,718,594,small_portfolio,mature
1918765970913404854,4662680920794162902,46,,,2023-06-28 15:51:30.848,718,,large_portfolio,mature
560687035346917735,9215732911288974810,1,,,2023-06-28 15:49:28.848,718,,single_contract,mature
5755647452694686907,4775283782031482686,5,2023-07-04,2024-01-11,2023-06-28 14:55:33.031,718,521,small_portfolio,mature
1342852288111174316,9216713850316786644,1,2023-07-12,2024-02-26,2023-06-28 09:36:58.944,718,475,single_contract,mature
757034424703592095,7818713552222454015,1,2023-07-04,2024-02-27,2023-06-28 09:23:03.769,718,474,single_contract,mature
7276570678008662898,9216713850316786644,1,2023-06-28,2024-01-12,2023-06-28 08:09:51.573,718,520,single_contract,mature
8068444233515281270,1785886735892434650,3,2023-07-14,2024-02-17,2023-06-28 04:45:14.905,718,484,small_portfolio,mature
2955625181639770841,1785886735892434650,1,,,2023-06-28 04:21:40.022,718,,single_contract,mature
3425613092634216956,1785886735892434650,1,2023-07-26,2024-02-27,2023-06-28 04:06:18.638,718,474,single_contract,mature
8731506332756078858,1785886735892434650,5,2023-07-08,2024-03-01,2023-06-28 03:03:38.595,718,471,small_portfolio,mature
1322707697071650326,1785886735892434650,1,2023-07-25,2024-02-26,2023-06-28 01:43:46.397,718,475,single_contract,mature
5799762627134941858,1785886735892434650,1,,,2023-06-28 00:56:41.479,718,,single_contract,mature
8126342292879551340,1785886735892434650,1,2023-07-28,2024-02-26,2023-06-27 23:28:45.280,719,475,single_contract,mature
968928666355804230,1785886735892434650,6,2023-07-04,2024-02-26,2023-06-27 23:10:11.304,719,475,medium_portfolio,mature
4427101597333881043,1785886735892434650,8,2023-07-19,2024-02-26,2023-06-27 21:44:26.963,719,475,medium_portfolio,mature
2449060916055897888,1920435729544731100,25,2023-07-07,2024-03-01,2023-06-27 21:25:14.892,719,471,large_portfolio,mature
7066835008482786480,1785886735892434650,9,2023-07-03,2024-03-01,2023-06-27 21:22:48.025,719,471,medium_portfolio,mature
4040037353561826328,1920435729544731100,5,2024-02-09,2024-02-09,2023-06-27 20:53:05.681,719,492,small_portfolio,mature
777721313750854047,1920435729544731100,1,2023-07-04,2023-12-12,2023-06-27 20:23:51.054,719,551,single_contract,mature
3625186135394448076,7360698488401934039,6,2023-07-25,2024-01-30,2023-06-27 20:06:23.391,719,502,medium_portfolio,mature
7745142262278024018,7818713552222454015,1,2023-07-04,2024-02-19,2023-06-27 19:47:57.197,719,482,single_contract,mature
5126575841811135539,7663541771163794354,1,2023-08-15,2024-03-01,2023-06-27 19:37:15.950,719,471,single_contract,mature
7533403015369001207,6934767355204630553,2,2023-09-01,2024-02-26,2023-06-27 18:12:38.234,719,475,small_portfolio,mature
7703899876803876464,3838867955087354797,1,2023-07-14,2024-02-26,2023-06-27 17:31:36.347,719,475,single_contract,mature
1866847863646877394,4714508189404844389,1,2023-06-27,2023-11-27,2023-06-27 17:25:51.847,719,566,single_contract,mature
2128639368242443287,1522934383609501694,8,2023-06-29,2024-02-01,2023-06-27 17:10:19.448,719,500,medium_portfolio,mature
7069907610651025611,3838867955087354797,1,2023-09-12,2024-02-26,2023-06-27 16:42:28.017,719,475,single_contract,mature
5374472718585518185,6934767355204630553,2,2023-07-27,2024-02-26,2023-06-27 16:12:39.062,719,475,small_portfolio,mature
7195805574835708954,4775283782031482686,6,2023-08-02,2024-02-26,2023-06-27 15:03:52.066,719,475,medium_portfolio,mature
4951937889188496915,1785886735892434650,1,2023-07-25,2024-02-05,2023-06-27 14:41:54.620,719,496,single_contract,mature
2949406731577336313,1785886735892434650,21,2023-07-25,2024-02-27,2023-06-27 09:01:33.352,719,474,large_portfolio,mature
4520625306593877962,7818713552222454015,1,2023-08-01,2024-02-29,2023-06-27 06:32:59.529,719,472,single_contract,mature
5264379235978218836,3838867955087354797,3,,,2023-06-27 06:32:41.788,719,,small_portfolio,mature
8099152772031273323,1785886735892434650,1,,,2023-06-27 05:39:10.223,719,,single_contract,mature
9181342366883536523,1785886735892434650,4,2023-07-21,2024-02-22,2023-06-27 04:34:54.083,719,479,small_portfolio,mature
164643200063746916,1785886735892434650,19,2023-07-03,2024-02-21,2023-06-27 04:12:52.528,719,480,medium_portfolio,mature
8413289742221422196,1785886735892434650,2,2023-06-29,2024-02-26,2023-06-27 02:50:52.831,719,475,small_portfolio,mature
3448105218731840167,7360698488401934039,1,2023-08-21,2024-02-19,2023-06-27 02:32:09.960,719,482,single_contract,mature
144613861683739107,3654700706719393344,9,2023-06-30,2024-02-29,2023-06-27 02:14:45.431,719,472,medium_portfolio,mature
443677717244777421,6255655451702426059,1,,,2023-06-27 00:49:33.727,719,,single_contract,mature
453134120806959969,1785886735892434650,1,2023-07-13,2024-02-22,2023-06-27 00:03:28.264,719,479,single_contract,mature
842055052789649108,1785886735892434650,11,2023-07-16,2024-03-01,2023-06-26 23:39:36.554,720,471,medium_portfolio,mature
2115030931315038383,3838867955087354797,1,2023-08-07,2024-02-27,2023-06-26 23:38:12.732,720,474,single_contract,mature
1481810692190375156,1785886735892434650,2,2023-06-29,2024-02-29,2023-06-26 22:03:26.856,720,472,small_portfolio,mature
1310474396441222702,1785886735892434650,7,2023-07-10,2024-02-21,2023-06-26 22:02:46.152,720,480,medium_portfolio,mature
5934560348420155063,2407486088286266494,1,,,2023-06-26 21:49:03.149,720,,single_contract,mature
1939602286174530721,1785886735892434650,1,2023-06-30,2024-02-26,2023-06-26 21:07:29.335,720,475,single_contract,mature
6143327735360728946,5908655952517629978,5,2023-08-11,2024-02-27,2023-06-26 20:39:12.067,720,474,small_portfolio,mature
1066390489205957335,1522934383609501694,1,2023-06-30,2024-02-27,2023-06-26 19:58:34.976,720,474,single_contract,mature
4319898582824800668,1785886735892434650,2,2023-07-10,2024-02-22,2023-06-26 19:41:19.975,720,479,small_portfolio,mature
2855774011012049125,6934767355204630553,1,2023-09-21,2024-02-22,2023-06-26 17:43:31.196,720,479,single_contract,mature
6444956164611420634,4965702246054775539,1,2023-06-28,2024-02-26,2023-06-26 17:00:24.359,720,475,single_contract,mature
1218815153006893027,5908655952517629978,4,2023-08-16,2024-03-01,2023-06-26 16:22:25.812,720,471,small_portfolio,mature
4243887655339134066,6934767355204630553,2,2023-07-07,2024-02-26,2023-06-26 16:12:05.490,720,475,small_portfolio,mature
1661894553819638007,7818713552222454015,1,2023-06-26,2024-02-27,2023-06-26 11:06:16.320,720,474,single_contract,mature
2421240877163462789,1785886735892434650,8,,,2023-06-26 10:50:41.748,720,,medium_portfolio,mature
4018668748530013819,1785886735892434650,9,2023-06-28,2024-02-22,2023-06-26 09:37:01.275,720,479,medium_portfolio,mature
8683227571733267870,7451721741397370674,41,2023-11-01,2024-02-26,2023-06-26 09:09:47.344,720,475,large_portfolio,mature
9142402082611664365,6443065604959573863,1,,,2023-06-26 07:46:08.694,720,,single_contract,mature
6437508728546120861,1785886735892434650,2,2023-09-18,2024-02-21,2023-06-26 03:59:16.960,720,480,small_portfolio,mature
7221223226143495830,1785886735892434650,10,2023-07-26,2024-02-01,2023-06-25 19:54:26.557,721,500,medium_portfolio,mature
4376601402671529329,3838867955087354797,1,,,2023-06-25 14:35:25.675,721,,single_contract,mature
6647401118350445591,1785886735892434650,1,2023-07-28,2024-02-26,2023-06-25 08:27:26.149,721,475,single_contract,mature
4354184355723404495,7360698488401934039,8,,,2023-06-25 03:20:39.931,721,,medium_portfolio,mature
8126817846751324092,3654700706719393344,6,2023-07-06,2024-02-29,2023-06-25 02:19:06.629,721,472,medium_portfolio,mature
429688752177020848,1785886735892434650,1,2023-06-26,2024-02-23,2023-06-25 01:37:22.529,721,478,single_contract,mature
2286536193633100364,1785886735892434650,2,2023-06-26,2024-02-02,2023-06-24 20:15:24.134,722,499,small_portfolio,mature
4190525347263185117,1785886735892434650,1,,,2023-06-24 16:18:04.992,722,,single_contract,mature
8160537594281695935,1785886735892434650,1,2023-11-01,2024-02-01,2023-06-24 10:20:33.652,722,500,single_contract,mature
247607492313112545,1785886735892434650,1,2023-07-18,2024-02-20,2023-06-24 04:34:09.923,722,481,single_contract,mature
1094545441688981017,1785886735892434650,443,,,2023-06-24 04:21:08.076,722,,large_portfolio,mature
702344491279051382,7360698488401934039,4,2023-07-13,2024-02-27,2023-06-24 02:38:54.818,722,474,small_portfolio,mature
1248714954264846400,1785886735892434650,4,2023-08-08,2024-02-26,2023-06-24 01:24:50.775,722,475,small_portfolio,mature
6244236097723379106,4662680920794162902,1,2023-07-12,2024-03-01,2023-06-24 00:11:12.427,722,471,single_contract,mature
3316800610582958734,2621942211918874940,1,2023-06-27,2024-03-01,2023-06-23 23:21:36.915,723,471,single_contract,mature
7798833336015689730,1785886735892434650,1,2023-07-01,2024-02-27,2023-06-23 23:05:19.482,723,474,single_contract,mature
5322446660693777229,1785886735892434650,1,2023-07-15,2024-02-17,2023-06-23 21:22:58.955,723,484,single_contract,mature
4716409692659307785,1785886735892434650,1,2023-06-26,2024-03-01,2023-06-23 21:12:24.978,723,471,single_contract,mature
2161686959513579116,1785886735892434650,55,,,2023-06-23 20:30:59.147,723,,large_portfolio,mature
6357522567438362387,1920435729544731100,1,2023-07-19,2024-02-27,2023-06-23 18:30:25.261,723,474,single_contract,mature
1125431841516501307,1543411598463962895,3,2023-07-19,2024-02-26,2023-06-23 16:00:27.985,723,475,small_portfolio,mature
6827078439709806520,6823913350072069863,19,2023-06-27,2024-01-30,2023-06-23 14:46:15.044,723,502,medium_portfolio,mature
4178340513513718758,2912891528711707500,8,2023-07-27,2024-02-29,2023-06-23 13:48:13.099,723,472,medium_portfolio,mature
472550484243832335,6934767355204630553,2,2024-01-23,2024-01-23,2023-06-23 13:08:42.805,723,509,small_portfolio,mature
1506396765291068426,4965702246054775539,1,,,2023-06-23 11:59:38.356,723,,single_contract,mature
4229155439291512237,1785886735892434650,1,2023-06-25,2024-03-01,2023-06-23 11:45:44.240,723,471,single_contract,mature
5227469907166401980,4408270841803397566,1,2023-06-29,2024-02-28,2023-06-23 07:58:30.254,723,473,single_contract,mature
319728999535663197,1785886735892434650,6,2023-08-14,2024-02-26,2023-06-23 07:01:49.304,723,475,medium_portfolio,mature
1508871708925344405,7818713552222454015,205,2023-09-28,2024-02-27,2023-06-23 05:38:31.129,723,474,large_portfolio,mature
1379437841160520160,1785886735892434650,2,2023-10-16,2024-02-26,2023-06-23 03:57:12.790,723,475,small_portfolio,mature
4569015919249516042,1785886735892434650,1,2023-07-17,2024-03-01,2023-06-23 02:23:17.794,723,471,single_contract,mature
1378908267940313549,1785886735892434650,2,2023-08-04,2024-02-27,2023-06-23 02:06:15.950,723,474,small_portfolio,mature
2118118742681876158,3654700706719393344,1,2023-07-28,2024-02-28,2023-06-23 02:00:21.655,723,473,single_contract,mature
4654234147980006136,1785886735892434650,3,2023-08-28,2024-02-19,2023-06-23 01:59:13.813,723,482,small_portfolio,mature
7650795809631138513,4736769731255185114,2,2023-08-21,2024-02-27,2023-06-23 01:15:04.188,723,474,small_portfolio,mature
8927848870616739186,1785886735892434650,2,2023-07-14,2024-02-19,2023-06-23 01:00:41.993,723,482,small_portfolio,mature
3481740090693618873,1785886735892434650,1,2023-07-05,2024-02-26,2023-06-23 00:59:45.768,723,475,single_contract,mature
5719938091167624447,1785886735892434650,1,2023-07-21,2023-10-13,2023-06-23 00:55:12.270,723,611,single_contract,mature
3837098478528851317,1785886735892434650,2,2023-07-26,2024-02-27,2023-06-23 00:44:16.314,723,474,small_portfolio,mature
4968477041956736977,1785886735892434650,4,2023-06-30,2024-03-01,2023-06-23 00:37:05.587,723,471,small_portfolio,mature
1141198980955534992,4965702246054775539,1,2023-07-04,2024-02-09,2023-06-22 23:59:59.190,724,492,single_contract,mature
6031226582415433734,1785886735892434650,7,2023-07-21,2024-02-19,2023-06-22 23:09:58.866,724,482,medium_portfolio,mature
3940087855482650383,1785886735892434650,1,2023-07-04,2024-01-31,2023-06-22 22:45:46.985,724,501,single_contract,mature
6127756194089687191,1785886735892434650,4,2023-07-25,2024-02-19,2023-06-22 22:42:08.441,724,482,small_portfolio,mature
5289276321842981659,1785886735892434650,12,2023-07-19,2024-02-26,2023-06-22 22:36:33.393,724,475,medium_portfolio,mature
2885676920608530979,1785886735892434650,4,2023-08-01,2024-02-27,2023-06-22 22:34:17.484,724,474,small_portfolio,mature
2076031859313456526,4714508189404844389,92,2023-07-21,2024-02-21,2023-06-22 22:00:02.729,724,480,large_portfolio,mature
6004383750838267504,4775283782031482686,1,2023-07-04,2024-02-29,2023-06-22 19:59:31.607,724,472,single_contract,mature
2318860131780197700,3831768902884185520,2,2023-07-31,2024-02-27,2023-06-22 19:31:49.495,724,474,small_portfolio,mature
3860406542084541161,6823913350072069863,2,2023-07-03,2024-02-21,2023-06-22 19:22:25.737,724,480,small_portfolio,mature
4222826910098230564,1785886735892434650,1,2023-07-06,2024-02-26,2023-06-22 18:44:18.944,724,475,single_contract,mature
6696775808289220530,3838867955087354797,1,2023-09-06,2024-02-27,2023-06-22 17:43:56.312,724,474,single_contract,mature
4151466410960609867,3838867955087354797,1,2023-08-08,2024-02-26,2023-06-22 16:50:07.214,724,475,single_contract,mature
2732946402303354637,1785886735892434650,3,2023-07-31,2024-02-01,2023-06-22 11:52:11.347,724,500,small_portfolio,mature
6505390821548200636,1785886735892434650,1,2023-08-08,2023-12-05,2023-06-22 10:57:02.581,724,558,single_contract,mature
5963467890392485656,1785886735892434650,39,,,2023-06-22 08:16:09.912,724,,large_portfolio,mature
4401044637080545161,1785886735892434650,1,2023-07-27,2024-02-29,2023-06-22 07:54:18.117,724,472,single_contract,mature
523919767819219100,1785886735892434650,7,2023-06-29,2024-03-01,2023-06-22 05:52:21.340,724,471,medium_portfolio,mature
7427482514904009874,7360698488401934039,1,2023-06-30,2023-06-30,2023-06-22 04:57:13.594,724,716,single_contract,mature
3038208294740009140,1785886735892434650,1,2023-06-27,2024-03-01,2023-06-22 03:21:55.110,724,471,single_contract,mature
8995673225449335879,1785886735892434650,2,2023-09-17,2024-02-19,2023-06-22 02:36:05.394,724,482,small_portfolio,mature
7616042489155210531,1785886735892434650,9,2023-07-21,2024-02-21,2023-06-22 02:26:53.597,724,480,medium_portfolio,mature
1702679773061810839,3198132098019524354,10,2023-07-28,2024-02-29,2023-06-22 01:57:27.251,724,472,medium_portfolio,mature
6638710608084750486,1785886735892434650,3,2023-08-01,2024-03-01,2023-06-22 01:37:49.622,724,471,small_portfolio,mature
2999676236643273947,1785886735892434650,50,2023-09-14,2024-02-27,2023-06-22 00:47:42.121,724,474,large_portfolio,mature
7109500716473356784,3831768902884185520,1,2023-07-17,2024-02-26,2023-06-21 23:43:46.986,725,475,single_contract,mature
8120455308477295465,3444735119858689510,2,2023-07-31,2024-03-01,2023-06-21 23:04:46.818,725,471,small_portfolio,mature
237186483435694275,6240041299828826419,5,,,2023-06-21 22:52:13.957,725,,small_portfolio,mature
2248524491649306606,7360698488401934039,1,,,2023-06-21 22:19:40.065,725,,single_contract,mature
4498552646817753808,7728137967096818068,1,,,2023-06-21 22:10:36.745,725,,single_contract,mature
1262005147943472760,1785886735892434650,1,,,2023-06-21 21:27:39.783,725,,single_contract,mature
4683329680682977099,712515454498722369,1,2023-06-22,2024-02-26,2023-06-21 20:04:42.522,725,475,single_contract,mature
2303720027088778299,3838867955087354797,1,2023-07-17,2024-02-19,2023-06-21 19:07:21.294,725,482,single_contract,mature
4072233672751129271,4775283782031482686,1,2023-06-29,2024-02-28,2023-06-21 19:04:43.813,725,473,single_contract,mature
4074754522575222322,4775283782031482686,1,2023-08-14,2024-01-29,2023-06-21 17:06:30.754,725,503,single_contract,mature
3615749511064255549,3070971217699039741,1,,,2023-06-21 16:06:37.299,725,,single_contract,mature
8918417731035172674,9216713850316786644,1,2023-06-22,2024-03-01,2023-06-21 13:43:34.451,725,471,single_contract,mature
5672715526772374388,1785886735892434650,1,2023-06-23,2024-02-03,2023-06-21 12:04:48.045,725,498,single_contract,mature
4935729916272015107,7818713552222454015,6,,,2023-06-21 09:24:56.687,725,,medium_portfolio,mature
4152458180393685933,1785886735892434650,1,2023-07-16,2024-01-26,2023-06-21 07:05:50.861,725,506,single_contract,mature
3887948474267280198,7728137967096818068,2,2023-06-26,2024-02-28,2023-06-21 05:52:23.584,725,473,small_portfolio,mature
4721257519777842901,1785886735892434650,3,2023-07-01,2024-02-12,2023-06-21 04:48:36.853,725,489,small_portfolio,mature
3012470242309274140,1785886735892434650,1,2023-06-21,2023-12-20,2023-06-21 03:42:46.226,725,543,single_contract,mature
4022719046114769218,3330327043883058349,1,2023-08-08,2024-02-27,2023-06-21 03:31:42.800,725,474,single_contract,mature
1507375128547014210,1785886735892434650,1,2023-07-08,2024-02-28,2023-06-21 03:30:59.442,725,473,single_contract,mature
2867812277751050178,1785886735892434650,1,2023-06-27,2024-02-26,2023-06-21 02:54:40.110,725,475,single_contract,mature
3996247663719012331,4965702246054775539,6,,,2023-06-21 02:16:32.516,725,,medium_portfolio,mature
6122765690575043454,1785886735892434650,1,,,2023-06-21 01:38:16.535,725,,single_contract,mature
7369874493262937227,1785886735892434650,1,2023-07-14,2023-07-14,2023-06-21 01:11:08.369,725,702,single_contract,mature
6383969287310921498,1785886735892434650,2,2023-06-26,2024-01-31,2023-06-21 01:00:01.264,725,501,small_portfolio,mature
3469357422058999927,1785886735892434650,41,2023-12-18,2024-01-12,2023-06-21 00:38:23.875,725,520,large_portfolio,mature
6749337094485037370,1785886735892434650,3,2023-06-30,2024-02-29,2023-06-21 00:13:37.251,725,472,small_portfolio,mature
6375214672249151070,1785886735892434650,1,2023-07-24,2024-02-22,2023-06-20 23:38:30.843,726,479,single_contract,mature
3894204276242230878,1785886735892434650,1,2023-06-21,2024-02-26,2023-06-20 23:37:00.792,726,475,single_contract,mature
7163642337032264891,6823913350072069863,1,2023-08-02,2024-02-26,2023-06-20 23:21:50.168,726,475,single_contract,mature
5969451710388192660,1785886735892434650,1,2023-06-20,2024-03-01,2023-06-20 22:54:19.140,726,471,single_contract,mature
933365676412287056,1785886735892434650,3,2023-06-28,2024-02-28,2023-06-20 22:25:33.268,726,473,small_portfolio,mature
5729065750383903364,1785886735892434650,1,2023-07-07,2024-02-02,2023-06-20 21:52:18.373,726,499,single_contract,mature
5743672842571719918,153442823932296368,14,2023-06-21,2024-02-19,2023-06-20 21:46:49.255,726,482,medium_portfolio,mature
7366220985795506988,6934767355204630553,31,,,2023-06-20 21:27:39.471,726,,large_portfolio,mature
9157033355974806774,3838867955087354797,2,,,2023-06-20 21:02:17.074,726,,small_portfolio,mature
3856602880218316634,9216713850316786644,1,,,2023-06-20 20:57:29.725,726,,single_contract,mature
1984678867041249923,3838867955087354797,10,,,2023-06-20 20:51:49.797,726,,medium_portfolio,mature
7703345327925432079,7005892784696658186,5,2023-06-22,2024-02-27,2023-06-20 20:48:37.895,726,474,small_portfolio,mature
4283666496116126257,4714508189404844389,10,2023-06-29,2024-02-25,2023-06-20 20:21:44.536,726,476,medium_portfolio,mature
3749635016897806222,3070971217699039741,1,2023-06-21,2024-02-27,2023-06-20 20:16:29.366,726,474,single_contract,mature
826488911019701828,2912891528711707500,1,2024-02-19,2024-02-26,2023-06-20 16:52:39.468,726,475,single_contract,mature
7530251328776623750,9215732911288974810,1,2023-06-22,2024-02-26,2023-06-20 16:41:28.155,726,475,single_contract,mature
5566975501267842160,4662680920794162902,3,2023-06-29,2024-02-28,2023-06-20 13:55:46.848,726,473,small_portfolio,mature
3850658855998106777,1785886735892434650,1,2023-06-27,2024-02-27,2023-06-20 12:58:10.855,726,474,single_contract,mature
5215542645474167065,7818713552222454015,2,2023-07-31,2024-02-26,2023-06-20 08:08:43.537,726,475,small_portfolio,mature
246026818536459579,7360698488401934039,5,2023-07-03,2024-02-18,2023-06-20 07:00:51.386,726,483,small_portfolio,mature
8999196534257163156,1785886735892434650,1,2023-06-26,2024-02-28,2023-06-20 06:05:22.909,726,473,single_contract,mature
7615707602215361221,8540432127902748101,1,2023-07-28,2024-02-21,2023-06-20 04:04:55.412,726,480,single_contract,mature
2677557024828224258,1785886735892434650,4,2023-08-18,2024-02-29,2023-06-20 01:40:47.825,726,472,small_portfolio,mature
712824429631721372,3838867955087354797,1,,,2023-06-20 00:27:15.340,726,,single_contract,mature
8344061273847053645,1785886735892434650,1,,,2023-06-20 00:07:53.316,726,,single_contract,mature
4038396080121784032,6934767355204630553,1,2023-06-23,2024-02-26,2023-06-19 23:40:31.562,727,475,single_contract,mature
7212444673491187974,3838867955087354797,2,2023-07-06,2024-02-26,2023-06-19 22:49:29.317,727,475,small_portfolio,mature
2881342094279974039,1785886735892434650,2,2023-07-27,2023-10-26,2023-06-19 21:13:10.220,727,598,small_portfolio,mature
3850850300165818703,1522934383609501694,4,2023-08-08,2024-02-28,2023-06-19 21:06:54.682,727,473,small_portfolio,mature
1209030693931177846,3838867955087354797,7,,,2023-06-19 19:42:50.343,727,,medium_portfolio,mature
2097705338229092677,6934767355204630553,1,2023-06-21,2024-02-01,2023-06-19 19:37:13.023,727,500,single_contract,mature
5713985677402442705,5908655952517629978,2,2023-11-15,2024-02-27,2023-06-19 19:00:40.730,727,474,small_portfolio,mature
7279367026047377818,3831768902884185520,1,2023-07-03,2024-02-19,2023-06-19 17:33:22.676,727,482,single_contract,mature
5995058106422808306,9215732911288974810,1,2023-06-26,2024-02-22,2023-06-19 16:56:22.928,727,479,single_contract,mature
3035049377912122967,4965702246054775539,4,2023-06-19,2024-01-06,2023-06-19 16:54:14.185,727,526,small_portfolio,mature
1090999059312923973,1785886735892434650,1,2023-06-27,2024-02-27,2023-06-19 13:06:28.806,727,474,single_contract,mature
3536549689077782155,9216713850316786644,2,2023-06-20,2024-02-27,2023-06-19 08:25:33.133,727,474,small_portfolio,mature
8427109787628019739,1785886735892434650,1,,,2023-06-19 04:17:53.986,727,,single_contract,mature
4229714670411295912,4965702246054775539,4,2023-08-01,2024-03-01,2023-06-18 21:22:17.806,728,471,small_portfolio,mature
2090980932532945044,1785886735892434650,1,2023-07-06,2024-02-14,2023-06-18 10:09:54.656,728,487,single_contract,mature
6152088861817700742,6369263207429493431,80,2023-10-02,2024-02-16,2023-06-18 04:11:46.144,728,485,large_portfolio,mature
2012766094042674967,1785886735892434650,2,2023-08-22,2024-03-01,2023-06-17 22:33:11.122,729,471,small_portfolio,mature
5958827810462922442,1785886735892434650,8,2023-06-30,2024-02-28,2023-06-17 05:50:36.073,729,473,medium_portfolio,mature
2420872940518836941,1785886735892434650,8,2023-06-21,2024-02-02,2023-06-17 05:38:12.126,729,499,medium_portfolio,mature
3509428718688346573,1785886735892434650,1,2023-06-22,2024-02-26,2023-06-17 04:51:27.993,729,475,single_contract,mature
7051836878886391773,1785886735892434650,31,2023-07-18,2024-02-29,2023-06-17 02:19:45.123,729,472,large_portfolio,mature
1329267530501860827,1785886735892434650,1,2023-06-30,2024-02-26,2023-06-17 01:17:12.395,729,475,single_contract,mature
721193522180738551,1785886735892434650,21,2023-06-30,2024-02-25,2023-06-17 00:26:33.226,729,476,large_portfolio,mature
890717158352559104,1785886735892434650,23,2023-07-04,2024-02-07,2023-06-16 23:57:27.053,730,494,large_portfolio,mature
3189766315407600224,7360698488401934039,3,2023-06-26,2024-02-19,2023-06-16 23:30:09.238,730,482,small_portfolio,mature
6859115562678178948,1785886735892434650,1,2023-06-29,2023-06-29,2023-06-16 23:05:02.073,730,717,single_contract,mature
3912594086690251553,1785886735892434650,1,2023-08-07,2023-12-01,2023-06-16 22:46:11.733,730,562,single_contract,mature
6896780557764813681,1785886735892434650,1,,,2023-06-16 22:29:09.900,730,,single_contract,mature
2245467265784268246,8419133294835872742,55,2023-07-24,2024-02-26,2023-06-16 22:02:35.292,730,475,large_portfolio,mature
358222675009197207,1785886735892434650,7,2023-09-14,2024-02-27,2023-06-16 21:45:44.980,730,474,medium_portfolio,mature
6443143099278701545,9216713850316786644,9,2023-07-24,2024-02-26,2023-06-16 21:19:52.032,730,475,medium_portfolio,mature
5123406136895834464,3838867955087354797,1,2023-06-18,2024-02-26,2023-06-16 20:48:59.937,730,475,single_contract,mature
4843647053019045747,6934767355204630553,40,2023-07-05,2024-03-01,2023-06-16 20:42:59.771,730,471,large_portfolio,mature
6554366816394155768,1785886735892434650,220,2023-06-28,2024-02-28,2023-06-16 20:41:06.234,730,473,large_portfolio,mature
9050555449055621880,4736769731255185114,4,2023-06-21,2024-02-22,2023-06-16 20:33:02.832,730,479,small_portfolio,mature
472568293790767478,1785886735892434650,2,2023-07-10,2024-02-19,2023-06-16 20:28:01.894,730,482,small_portfolio,mature
2366733124560855261,3838867955087354797,2,2023-07-05,2024-02-29,2023-06-16 19:30:36.324,730,472,small_portfolio,mature
3881907988201790763,3070971217699039741,12,2023-06-21,2023-12-15,2023-06-16 19:24:19.510,730,548,medium_portfolio,mature
952465958309797596,4965702246054775539,1,2023-06-19,2024-02-16,2023-06-16 19:07:21.012,730,485,single_contract,mature
