INVOICE_ID,PARENT_INVOICE_ID,TRANSACTION_ID,ORGANIZATION_ID,TYPE,STATUS,CURRENCY,PAYMENT_CURRENCY,PAYMENT_METHOD,AMOUNT,PAYMENT_AMOUNT,FX_RATE,FX_RATE_PAYMENT,CREATED_AT
33216196080426795,3495483822508954958,8925732174363565575,7230500551821674985,2402133654813207043,paid,USD,USD,stripe_ach,67481.90,67481.9,1.00000000,1.00000000,2022-05-09T06:52:08.444Z
-724855950488096117,-6643083589913606144,4887902800746555916,5905683010222276283,2402133654813207043,paid,USD,USD,bank_transfer,50521.70,50521.7,1.00000000,1.00000000,2024-01-01T01:15:20.273Z
9113131878557171994,8817975702393619368,8817975702393619368,3838000238934634524,2402133654813207043,open,USD,,,72659.14,,1.00000000,,2024-03-01T04:28:28.653Z
-7410783831891850885,8817975702393619368,8817975702393619368,8433399224899526292,2402133654813207043,open,USD,USD,,22773.97,,1.00000000,1.00000000,2023-08-18T08:23:24.608Z
-2946935874218789839,-1576640281939086,329639046545005108,6419810133934798494,2402133654813207043,paid,USD,USD,stripe_ach,14224.53,14224.53,1.00000000,1.00000000,2023-06-27T12:17:23.164Z
-4195140564766751344,1481762772114401579,-1823603802150325600,373296076881028882,2402133654813207043,paid,USD,USD,bank_transfer,9823.74,9823.74,1.00000000,1.00000000,2023-02-10T08:43:57.648Z
-7888956462827512021,4391740027309864620,-4328609592104847597,-4309062754304486798,2402133654813207043,paid,USD,USD,mercury_wire,44351.01,44351.01,1.00000000,1.00000000,2022-04-08T02:33:45.558Z
3855242536051556299,3041075667377162940,-5051863901386335261,-5655495183318514372,2402133654813207043,paid,USD,EUR,bank_transfer,74100.76,74100.76,1.00000000,0.90680463,2023-04-25T10:52:41.805Z
-143525126250383871,2719656594036948229,-2167701388078074610,-562416658165417581,2402133654813207043,paid,USD,USD,stripe_ach,34063.45,34063.45,1.00000000,1.00000000,2021-04-09T17:57:36.937Z
-6451879726302700283,9071732009805130647,7242348203883622694,5813087525118561669,2402133654813207043,paid,USD,USD,bank_transfer,33214.72,33214.72,1.00000000,1.00000000,2023-05-08T18:00:47.612Z
-3066758064144821234,6535654250266232590,6926067444058431721,7019002040696250623,2402133654813207043,paid,USD,USD,stripe_ach,39620.26,39620.26,1.00000000,1.00000000,2022-09-14T16:24:40.557Z
40701035504647567,8817975702393619368,8817975702393619368,4179302535599145347,2402133654813207043,open,USD,USD,,24890.30,,1.00000000,1.00000000,2023-05-08T16:49:15.802Z
-2105070681215834179,8817975702393619368,8817975702393619368,-1077639566264376689,2402133654813207043,open,USD,USD,,15886.44,,1.00000000,1.00000000,2023-08-16T16:01:49.562Z
8863695819074519309,8817975702393619368,8817975702393619368,2084481496471775915,2402133654813207043,open,USD,USD,,47470.87,,1.00000000,1.00000000,2023-07-01T01:41:46.187Z
-344444711099729748,-3129431462269982308,-1133307487177426640,-8152717313194988225,2402133654813207043,paid,USD,USD,stripe_ach,30199.59,30199.59,1.00000000,1.00000000,2023-03-01T00:14:50.753Z
2598778335063046833,1618472167817165819,1058741741798236696,585778465214496469,2402133654813207043,paid,USD,USD,stripe_ach,10681.44,10681.44,1.00000000,1.00000000,2023-01-06T10:51:50.567Z
4223447456679512670,8817975702393619368,8817975702393619368,4516931687937730138,2402133654813207043,skipped,USD,USD,,74109.81,,1.00000000,1.00000000,2022-06-25T03:06:18.735Z
-1149873537906602637,1150890035117054263,3408377255635763747,1883918336116269092,2402133654813207043,paid,USD,USD,bank_transfer,53172.14,53172.14,1.00000000,1.00000000,2023-10-01T01:30:30.961Z
-2795290235440099424,6776787088669590826,-6554157928425539560,-2434524574960953840,2402133654813207043,paid,USD,USD,stripe_ach,49017.10,49017.1,1.00000000,1.00000000,2023-07-01T00:35:52.767Z
9071967185924784484,-8603247001509191576,-5961735973937833505,1959113229669797873,2402133654813207043,paid,USD,USD,stripe_card,37518.67,37518.67,1.00000000,1.00000000,2020-08-10T10:13:59.378Z
496834535926777897,8817975702393619368,-7692883364285499661,3478737993506914526,2402133654813207043,paid,USD,USD,bank_transfer,52218.65,52218.65,1.00000000,1.00000000,2022-12-22T19:01:11.384Z
-2940583523509312200,8817975702393619368,4335489286618546070,-2540928908945952058,2402133654813207043,paid,USD,USD,bank_transfer,10492.56,10492.56,1.00000000,1.00000000,2023-02-10T22:05:40.412Z
-3769121230334209897,449890641731658829,-7218736461168381739,2216837577193874438,2402133654813207043,paid,USD,USD,brex,33799.67,33799.67,1.00000000,1.00000000,2022-12-01T00:45:56.422Z
-9049200678943927354,8817975702393619368,2851367881297300903,3984165245671008207,2402133654813207043,paid,USD,USD,stripe_ach,38322.13,38322.13,1.00000000,1.00000000,2022-11-01T21:20:21.749Z
7747908155123234287,2431169653997213920,-5941097181023770843,-6118185411728478151,2402133654813207043,paid,USD,USD,stripe_ach,17764.21,17764.21,1.00000000,1.00000000,2023-06-18T16:06:53.680Z
9089693916615843439,8817975702393619368,8817975702393619368,4554382791839302795,2402133654813207043,credited,USD,,,37360.66,,1.00000000,,2024-03-06T21:48:11.313Z
-1211929017809431022,9196941514755205431,-5588862466507289212,3518906569889763868,2402133654813207043,paid,AUD,AUD,bank_transfer,3744.41,3744.41,1.53468928,1.53468928,2024-02-29T16:03:14.818Z
-267589945278938423,2041713522480313266,-1162054944643867206,8253904431325261018,9190629145110211476,paid,USD,USD,stripe_ach,12931.05,12931.05,1.00000000,1.00000000,2023-08-21T22:37:55.921Z
-6406912212524308337,8817975702393619368,8817975702393619368,-8131508083216625039,2402133654813207043,cancelled,USD,USD,,16249.64,,1.00000000,1.00000000,2022-11-01T01:16:38.353Z
5031863384006874006,3041075667377162940,-5051863901386335261,-5655495183318514372,2402133654813207043,paid,USD,EUR,bank_transfer,15849.54,15849.54,1.00000000,0.90680463,2023-04-25T10:52:44.690Z
-5766129685380176040,8817975702393619368,8817975702393619368,906718636699838519,2402133654813207043,skipped,USD,USD,,10239.86,,1.00000000,1.00000000,2022-07-01T00:45:18.558Z
-5793249241014749585,-3176893969890591468,7761317434919962130,-7305233484308789288,2402133654813207043,paid,USD,USD,stripe_ach,34635.97,34635.97,1.00000000,1.00000000,2021-11-25T10:00:14.594Z
8106037489789592821,-8270762061991994633,-4147872363397213918,-1938946782868279591,2402133654813207043,paid,USD,USD,stripe_ach,88392.59,88392.59,1.00000000,1.00000000,2021-09-27T16:00:19.702Z
-59887398656194387,-7217083683003270772,-2837051695768014173,-6973737638018791837,2402133654813207043,paid,USD,USD,bank_transfer,40137.78,40137.78,1.00000000,1.00000000,2023-08-23T14:00:31.887Z
759322792306800891,7128959913605196835,-2640766153988440599,8948997896834997428,2402133654813207043,paid,USD,USD,stripe_ach,21679.33,21679.33,1.00000000,1.00000000,2024-03-11T23:37:33.918Z
6726328079823403610,8817975702393619368,8817975702393619368,-1077639566264376689,2402133654813207043,open,USD,USD,,85324.04,,1.00000000,1.00000000,2023-05-08T18:20:30.876Z
332071480913404546,8817975702393619368,8817975702393619368,6453904228067831900,2402133654813207043,skipped,USD,USD,,2068.19,,1.00000000,1.00000000,2022-12-01T00:27:04.876Z
790501986788570925,2329073480387459939,-6242088826825691059,-4630508499942416158,2402133654813207043,paid,EUR,EUR,bank_transfer,9562.27,9562.27,0.91668012,0.91668012,2023-04-06T09:31:46.953Z
-6268076252827642947,-8421371710461143605,-1976518430633356921,8426066176456924765,2402133654813207043,paid,EUR,USD,stripe_ach,2437.71,2437.71,0.91465306,1.00000000,2023-11-25T12:32:24.640Z
-1160589499735139801,427575620357427779,1783289978114988323,8403070497283486011,2402133654813207043,paid,USD,USD,bank_transfer,20755.33,20755.33,1.00000000,1.00000000,2023-07-18T15:09:48.905Z
842065264594564972,-3945968478023181384,3936851258992066101,4116230908796809689,2402133654813207043,paid,CAD,USD,bank_transfer,50951.71,50951.71,1.24487500,1.00000000,2021-10-18T04:00:21.532Z
2120098840616076339,-3700047705949176444,-3803859422421758727,-2591506002073928368,2402133654813207043,paid,USD,USD,bank_transfer,18548.44,18548.44,1.00000000,1.00000000,2023-03-01T01:15:46.737Z
8397393971591361734,-5676145806429237646,-2901893685085886797,1378227587260080361,2402133654813207043,paid,USD,USD,stripe_ach,52405.76,52405.76,1.00000000,1.00000000,2022-11-01T00:20:11.474Z
6719252541005226271,6158216772204532958,1313190362116638221,2321552836511979506,2402133654813207043,paid,USD,USD,stripe_ach,16449.63,16449.63,1.00000000,1.00000000,2022-01-01T00:42:39.072Z
3682778192742436260,3375955827751228374,2993129169280426305,-7046848539850212301,2402133654813207043,paid,USD,USD,bank_transfer,56738.07,56738.07,1.00000000,1.00000000,2023-12-01T00:52:54.277Z
3690878511724380095,-2135003919908503804,-6626842652066885704,-600036418191525424,2402133654813207043,paid,USD,USD,stripe_ach,54169.21,54169.21,1.00000000,1.00000000,2023-09-04T20:57:06.688Z
-7550250821248909655,-7589679919541234301,4668841645672998816,-5588423754773001681,2402133654813207043,paid,USD,EUR,stripe_sepa_debit,32261.65,32261.65,1.00000000,0.92407052,2024-01-01T01:49:52.816Z
-8100230660409150236,-6069098832103703812,8417542934574002024,-7326295232558264585,2402133654813207043,paid,USD,USD,stripe_ach,71211.68,71211.68,1.00000000,1.00000000,2023-01-01T00:46:45.751Z
-5826205840638289870,880800947822802903,-6328374703879759021,7894828764732508927,2402133654813207043,paid,USD,USD,bank_transfer,56236.94,56236.94,1.00000000,1.00000000,2022-03-16T18:42:42.294Z
-752556346806067028,-6974852721519575353,3138222116869298285,6756163067136120429,2402133654813207043,paid,EUR,EUR,bank_transfer,58420.80,58420.8,1.01605500,1.01605500,2022-10-05T11:43:12.885Z
1617439887381624326,-7514476626918755325,-2160277857640182685,4942870165918771860,2402133654813207043,paid,USD,USD,stripe_ach,56370.66,56370.66,1.00000000,1.00000000,2022-08-01T00:21:24.780Z
-3315154552368818659,777769711964777074,-763796238733520408,1988080779013407601,9190629145110211476,paid,USD,EUR,bank_transfer,60224.38,60224.38,1.00000000,0.92122474,2024-02-17T01:36:59.308Z
-6586739464754132455,5102058428460716795,8805149953930061769,-6693308264124238511,2402133654813207043,paid,USD,USDC,coinbase,82044.83,82044.83,1.00000000,1.00000000,2024-02-23T14:26:54.606Z
-3229050711151744957,-276451288775987454,-9162378875690637271,-6478912413791355404,2402133654813207043,paid,USD,USD,stripe_ach,32997.46,32997.46,1.00000000,1.00000000,2023-08-16T16:09:16.259Z
1810404549760937255,-2128367136466262621,-5029203175636267278,-8009629511465475103,2402133654813207043,paid,USD,USD,stripe_ach,54007.82,54007.82,1.00000000,1.00000000,2023-11-11T06:34:53.569Z
-9020646058341268184,-5532075982962534745,-3584895545306934627,-7071018013479475405,2402133654813207043,paid,USD,USD,stripe_ach,38650.23,38650.23,1.00000000,1.00000000,2023-04-18T14:46:00.873Z
-1302040768785502929,2457069388184446205,971884594678798112,1602592404499529509,2402133654813207043,paid,USD,USD,stripe_ach,43699.52,43699.52,1.00000000,1.00000000,2021-12-09T10:22:37.859Z
-1539494972235066095,-7634002093538441120,8311576261628983347,3822103437170874338,2402133654813207043,paid,PHP,USD,stripe_ach,25403.18,25403.18,55.59399200,1.00000000,2022-07-26T17:18:57.393Z
-7720098696661458452,8817975702393619368,4210395242558972404,-2934109848949820602,2402133654813207043,paid,USD,USD,bank_transfer,84614.53,84614.53,1.00000000,1.00000000,2024-01-30T18:23:21.759Z
-5727978345405447544,8200842153732421599,-7756734044549105344,9208153249630670763,2402133654813207043,paid,USD,USD,stripe_ach,83719.95,83719.95,1.00000000,1.00000000,2022-12-05T19:00:12.995Z
7862306103875750575,5149450830812076127,-4597021965228051548,6750856403935208594,2402133654813207043,paid,USD,USD,stripe_ach,91353.42,91353.42,1.00000000,1.00000000,2023-03-09T17:36:39.493Z
-5285387425074067103,8817975702393619368,8817975702393619368,-1018871006336404694,2402133654813207043,skipped,USD,USD,,60507.12,,1.00000000,1.00000000,2022-11-01T08:06:26.126Z
5272742807939525629,8817975702393619368,8817975702393619368,5228454426835075514,2402133654813207043,open,USD,,,67976.82,,1.00000000,,2024-02-21T04:32:44.292Z
-1410089998041954085,8817975702393619368,4279574458437087842,-8514569099195567200,2402133654813207043,paid,USD,USD,mercury_wire,66380.93,66380.93,1.00000000,1.00000000,2024-03-14T21:51:43.001Z
-2368947254686846099,4512342928501735063,-6635973575296761477,3517703498407119792,2402133654813207043,paid,USD,USD,mercury_wire,83550.41,83550.41,1.00000000,1.00000000,2023-07-15T09:08:07.193Z
4766473761658281857,8817975702393619368,8817975702393619368,-9217082875285741161,2402133654813207043,open,USD,,,64292.54,,1.00000000,,2024-03-01T02:57:13.975Z
-4664295233712008950,-4567663371299697952,-4121138920833363416,965479693679052115,2402133654813207043,paid,USD,USD,stripe_ach,52795.35,52795.35,1.00000000,1.00000000,2021-12-09T09:17:36.873Z
-8129554183997266306,8817975702393619368,6762273638374628225,-8969289559653789134,2402133654813207043,paid,USD,USD,stripe_card,14804.43,14804.43,1.00000000,1.00000000,2022-06-15T06:57:21.135Z
5565669685248771372,8817975702393619368,8817975702393619368,2154040654266314141,2402133654813207043,open,USD,USD,,32657.47,,1.00000000,1.00000000,2023-01-01T00:31:13.622Z
-7844413758408918196,9213076377244151360,1733690538400231060,-6967546113986513828,2402133654813207043,paid,USD,USD,stripe_ach,45222.00,45222,1.00000000,1.00000000,2023-02-01T01:43:22.167Z
6549846681566564540,8817975702393619368,8817975702393619368,-6278535400015225468,2402133654813207043,credited,COP,,,30474.09,,3941.63322560,,2024-02-22T22:17:25.906Z
6871325965622038445,8817975702393619368,8817975702393619368,4563277936570014263,2402133654813207043,pending,USD,USD,,87895.24,,1.00000000,1.00000000,2022-02-01T00:03:50.407Z
7941919714751104523,7074694808663765913,-6724244185293748514,-8210548301177760166,2402133654813207043,failed,USD,USD,stripe_ach,67520.70,67520.7,1.00000000,1.00000000,2022-06-27T23:27:18.193Z
-2352705079252153075,8817975702393619368,7952559293148225396,638858778418628447,2402133654813207043,paid,USD,USD,stripe_ach,16737.64,16737.64,1.00000000,1.00000000,2021-05-16T13:53:21.683Z
6448522476021033208,8817975702393619368,7481293564559824143,-3112633605689594905,2402133654813207043,paid,USD,USD,bank_transfer,1273.25,1273.25,1.00000000,1.00000000,2023-08-03T16:34:07.451Z
2935617478105391746,3035773675869465819,6232316789021932715,5579213772040089926,2402133654813207043,paid,USD,USD,transferwise,53678.65,53678.65,1.00000000,1.00000000,2023-10-01T00:29:43.199Z
-2896066508384730107,1571554686938945371,-4499318668514960434,-1137108521097260614,2402133654813207043,paid,USD,USD,stripe_ach,29929.85,29929.85,1.00000000,1.00000000,2023-05-08T16:29:55.911Z
5990321691196469800,-601614866759072015,3644062020332728482,7217084235530589684,2402133654813207043,paid,USD,USD,stripe_ach,6366.90,6366.9,1.00000000,1.00000000,2024-01-10T11:11:26.791Z
-7209955020472838166,7277205577965086604,2549673701182846832,5046078993277313328,2402133654813207043,paid,USD,USD,stripe_ach,1776.64,1776.64,1.00000000,1.00000000,2023-05-08T18:19:37.080Z
3337697453805302538,2631205943984307079,5443402853779478067,7230500551821674985,2402133654813207043,paid,USD,USD,stripe_ach,82869.08,82869.08,1.00000000,1.00000000,2022-06-20T05:08:01.817Z
-8130813659183460398,2143358533359765086,-8778600827450201860,3203266686516907159,2402133654813207043,paid,USD,USD,stripe_ach,77333.03,77333.03,1.00000000,1.00000000,2023-11-30T16:03:09.605Z
3088815322354867078,8817975702393619368,7848977435028004850,4466394969157000668,2402133654813207043,cancelled,USD,USD,bank_transfer,34711.48,34711.48,1.00000000,1.00000000,2022-09-29T19:04:26.580Z
437057668451114662,-6732652283815538134,-7814083183048411132,4487788198218692525,2402133654813207043,paid,USD,USD,transferwise,37738.76,37738.76,1.00000000,1.00000000,2020-09-25T22:18:27.411Z
817087685236305326,-8405347438405985733,-7159347163350908880,-4776001882453799503,2402133654813207043,paid,USD,USD,stripe_ach,70245.49,70245.49,1.00000000,1.00000000,2022-01-01T00:47:40.796Z
-668269190958846617,2414676355165069150,5930365177938257652,7230500551821674985,2402133654813207043,paid,USD,USD,stripe_ach,38131.82,38131.82,1.00000000,1.00000000,2021-04-19T06:41:53.250Z
-4614016687303454518,-4096226207636066101,7132791139546125861,-7311697414606602409,2402133654813207043,paid,USD,USD,transferwise,18133.71,18133.71,1.00000000,1.00000000,2023-08-03T06:56:16.980Z
6086345301304065859,8817975702393619368,8817975702393619368,7592359972444454954,2402133654813207043,open,USD,USD,,70721.56,,1.00000000,1.00000000,2023-03-01T01:44:47.708Z
3508493700308410091,6051880022969086476,3804101530005282568,6032622691045987848,2402133654813207043,paid,USD,USD,stripe_ach,76991.28,76991.28,1.00000000,1.00000000,2022-07-22T22:15:47.136Z
427752089449884840,8817975702393619368,-5636114920089379423,5920805454527659284,2402133654813207043,paid,USD,USD,stripe_ach,8962.99,8962.99,1.00000000,1.00000000,2022-06-29T13:01:56.330Z
4156949719640417734,5287239869890691528,6119829593188336394,5342550039293657593,2402133654813207043,paid,USD,USD,stripe_ach,60633.15,60633.15,1.00000000,1.00000000,2021-09-10T22:00:19.910Z
3058405931030559975,-4815403805454894891,1140309028086800055,-8292518728984322346,2402133654813207043,paid,EUR,EUR,bank_transfer,7040.73,7040.73,0.93362035,0.93362035,2023-08-30T09:08:58.792Z
-3373710839679294101,4961627027147938394,8789970072940754536,-8964682048519079827,2402133654813207043,paid,RSD,EUR,stripe_sepa_debit,88613.22,88613.22,118.10487100,1.00666500,2022-10-24T08:14:59.025Z
2326565002793419824,8817975702393619368,3137318561100694908,-8485422299410071168,2402133654813207043,paid,USD,USD,mercury_wire,7424.42,7424.42,1.00000000,1.00000000,2022-10-28T10:34:03.613Z
4532680217325757466,8817975702393619368,8817975702393619368,-1077639566264376689,2402133654813207043,open,USD,USD,,13579.19,,1.00000000,1.00000000,2023-02-01T00:55:17.527Z
411690926937730568,8817975702393619368,8817975702393619368,2525535647509427221,2402133654813207043,open,USD,USD,,3850.68,,1.00000000,1.00000000,2023-02-01T00:55:17.946Z
-2192737540499791779,8817975702393619368,8817975702393619368,-1077639566264376689,2402133654813207043,open,USD,USD,,41842.44,,1.00000000,1.00000000,2023-05-08T17:54:52.187Z
-4661372569237469678,-80184238316243475,-3569473848580901631,8177630037861014135,2402133654813207043,paid,CNY,USD,bank_transfer,12103.08,12103.08,6.91420438,1.00000000,2023-05-02T15:11:55.337Z
9204205080277900500,7933793657225965049,-1019052266388194336,-2875694707474063236,2402133654813207043,paid,USD,USD,stripe_ach,29404.01,29404.01,1.00000000,1.00000000,2023-10-30T15:17:27.576Z
-1826167527277653193,380726820084013882,-525766793569186128,-3586916965661936904,2402133654813207043,paid,ZAR,CAD,go_cardless,63726.64,63726.64,17.01390400,1.36425000,2022-11-26T01:11:12.843Z
5857166085711264434,-6906660131554384778,-5397378701845895893,5183581367006189639,2402133654813207043,paid,EUR,EUR,bank_transfer,87665.63,87665.63,0.91780000,0.91780000,2022-03-14T12:10:35.533Z
3718643576230615834,-4914869121817268676,5914468943134710806,1315364458543909060,2402133654813207043,paid,USD,USD,stripe_ach,26931.04,26931.04,1.00000000,1.00000000,2023-05-08T16:46:50.287Z
7189345971501181515,1976475720494782471,1435770313707301154,5796216551870359436,2402133654813207043,paid,USD,USD,mercury_wire,82304.96,82304.96,1.00000000,1.00000000,2022-12-12T12:47:24.841Z
338353633350495464,-8524679836096899411,-2826851590581675730,6229216330617002160,2402133654813207043,paid,PHP,GBP,stripe_bacs_debit,58208.91,58208.91,56.71256107,0.80749299,2023-08-25T00:30:37.773Z
6715652163865112395,9207803633776176574,-701515657861321249,3681732431180684867,2402133654813207043,paid,USD,USD,stripe_ach,19062.90,19062.9,1.00000000,1.00000000,2021-03-24T07:44:48.128Z
-2074315526188198201,8817975702393619368,8817975702393619368,-5057052867464401040,2402133654813207043,skipped,USD,USD,,635.94,,1.00000000,1.00000000,2022-03-03T13:05:31.323Z
2029970935632688858,3018552234707011695,4542205880440550933,-7649815721628051490,2402133654813207043,paid,PHP,USD,stripe_card,88355.65,88355.65,55.83472997,1.00000000,2023-04-21T11:01:42.016Z
7652137654105118441,8817975702393619368,8817975702393619368,2370181370910419115,2402133654813207043,pending,USD,USD,,30421.79,,1.00000000,1.00000000,2023-03-22T08:35:18.998Z
-5836980335118514846,8817975702393619368,-5705735576781567651,-7959432512508304015,2402133654813207043,paid,USD,USD,stripe_ach,69420.32,69420.32,1.00000000,1.00000000,2021-12-17T03:21:30.767Z
2577834605984461967,2063331776526368736,5253038934273845284,-8801760995412267983,2402133654813207043,paid,USD,USD,stripe_ach,80984.66,80984.66,1.00000000,1.00000000,2024-03-26T19:27:07.445Z
-8813141465861663295,8817975702393619368,8817975702393619368,589332038562804474,2402133654813207043,paid,USD,USD,internal,87589.38,,1.00000000,1.00000000,2024-01-18T17:20:00.981Z
-5219633043889491884,-5948684264122157203,5629767953958248606,809503719409766036,2402133654813207043,paid,USD,USD,bank_transfer,89786.29,89786.29,1.00000000,1.00000000,2023-12-01T00:04:34.220Z
-6783624680162643220,5661978415752618458,346839781052659423,302060742380126212,2402133654813207043,paid,USD,USD,bank_transfer,15153.74,15153.74,1.00000000,1.00000000,2023-06-01T01:12:49.633Z
-1596347014744918844,1164949102731822144,899179638117079673,-5612367057095898855,2402133654813207043,paid,USD,USD,stripe_ach,8944.03,8944.03,1.00000000,1.00000000,2024-01-01T00:16:56.578Z
-7551059070801763618,8817975702393619368,6036701870965132010,-3575504682025551997,2402133654813207043,paid,USD,USD,stripe_ach,3517.53,3517.53,1.00000000,1.00000000,2024-01-26T06:30:35.439Z
4411138793504264115,-2598859707440608457,-5302366810808355230,125961633041881578,2402133654813207043,paid,USD,USD,stripe_ach,68746.30,68746.3,1.00000000,1.00000000,2023-06-28T16:33:19.257Z
-128367298089458260,-4570005889238598851,-1564754457344090986,-6001356962371303334,2402133654813207043,paid,USD,USD,stripe_ach,64651.14,64651.14,1.00000000,1.00000000,2023-01-16T15:14:35.786Z
-1755251677498894062,1932468021801781675,129146365209269252,-9097128203438382884,418541630571092855,paid,EUR,EUR,bank_transfer,75893.57,75893.57,0.94245534,0.94245534,2023-02-16T05:49:17.570Z
-7578459143102773016,1003352399262128621,-7438937303905351453,6831513945642712413,2402133654813207043,paid,USD,USD,bank_transfer,24617.74,24617.74,1.00000000,1.00000000,2023-03-27T10:56:09.704Z
8882574269206584975,8817975702393619368,1286286085907442313,5042519251002501012,2402133654813207043,paid,USD,USD,stripe_ach,60922.38,60922.38,1.00000000,1.00000000,2024-01-05T06:30:21.344Z
-3042584336219559392,8817975702393619368,8817975702393619368,2084481496471775915,2402133654813207043,skipped,USD,USD,,55964.22,,1.00000000,1.00000000,2022-12-10T17:00:12.382Z
-112647221123173827,8817975702393619368,8817975702393619368,-1795881476145338789,2402133654813207043,pending,USD,USD,,17242.33,,1.00000000,1.00000000,2023-05-08T17:05:29.075Z
3819340278955089475,8817975702393619368,8817975702393619368,3413460997833525007,2402133654813207043,open,USD,,,8803.34,,1.00000000,,2024-03-01T03:29:12.862Z
-7056211820700229030,-1927691817019645901,3910609547679760169,-6958127732098380981,2402133654813207043,paid,USD,GBP,bank_transfer,46290.75,46290.75,1.00000000,0.82420185,2023-09-28T21:01:06.318Z
-2734854629491377807,-7402909660319848288,7134508918564198954,4360559796620693181,2402133654813207043,paid,USD,USD,stripe_ach,71969.26,71969.26,1.00000000,1.00000000,2022-09-26T20:19:27.988Z
3877832834791388780,4611181231186864239,-4484750413945511833,3387048250196558925,2402133654813207043,paid,USD,USD,stripe_ach,67521.50,67521.5,1.00000000,1.00000000,2021-11-05T18:24:51.965Z
-37856762798835300,-6398286365478749744,-1088295629491288681,373296076881028882,2402133654813207043,paid,USD,USD,stripe_ach,3648.67,3648.67,1.00000000,1.00000000,2023-11-01T10:17:18.764Z
-8394840302041405130,1264841157467945784,6222645809642815116,3822103437170874338,2402133654813207043,paid,PHP,USD,stripe_ach,27244.46,27244.46,52.12950300,1.00000000,2022-04-06T01:01:21.823Z
2447293767282452273,8817975702393619368,8817975702393619368,-4069617973760016834,2402133654813207043,credited,USD,,,70043.65,,1.00000000,,2024-03-11T03:00:42.183Z
9075208914383037860,5682446448145524418,-4972702781457480699,-5373655961306391178,2402133654813207043,paid,EUR,EUR,stripe_sepa_debit,42297.58,42297.58,0.92231885,0.92231885,2024-01-31T22:03:29.661Z
7431592631525861297,8817975702393619368,8817975702393619368,-1795881476145338789,2402133654813207043,credited,USD,,,59847.02,,1.00000000,,2024-02-26T01:43:19.184Z
6600339373573331978,-1224134938176063997,-4903971013072033402,-5929744640404804342,2402133654813207043,paid,USD,USD,bank_transfer,53264.19,53264.19,1.00000000,1.00000000,2023-11-01T00:35:24.593Z
-4983572342579752998,-2371278036250474336,6092056020465844211,-7632334548244093630,2402133654813207043,paid,USD,USD,bank_transfer,44267.98,44267.98,1.00000000,1.00000000,2022-06-01T09:41:20.019Z
-3042654971876725354,8817975702393619368,8817975702393619368,-6685769116522444329,2402133654813207043,skipped,USD,USD,,38436.13,,1.00000000,1.00000000,2022-03-03T12:14:12.707Z
-6163126146135687519,-242767343566398427,-1332106324042246360,3499800073697761131,2402133654813207043,paid,USD,USD,stripe_ach,49998.54,49998.54,1.00000000,1.00000000,2021-10-29T21:40:03.429Z
879697539998794183,4416588530134181659,4167214495735775760,7230500551821674985,2402133654813207043,paid,USD,USD,stripe_ach,27972.64,27972.64,1.00000000,1.00000000,2022-11-07T02:42:14.717Z
4607199204928364525,4645469080737283653,-3587016334165656101,-1715681882392170942,2402133654813207043,paid,USD,USD,bank_transfer,61579.08,61579.08,1.00000000,1.00000000,2023-01-10T20:14:06.888Z
2506419127532503963,-2559809799862875257,3245956356957972818,6115433217985759027,2402133654813207043,paid,USD,USD,stripe_ach,52026.55,52026.55,1.00000000,1.00000000,2023-05-08T16:43:58.219Z
-4998496531369904885,4645469080737283653,-3587016334165656101,-1715681882392170942,2402133654813207043,paid,USD,USD,bank_transfer,20612.56,20612.56,1.00000000,1.00000000,2023-01-10T20:18:25.506Z
-4019787781305700208,5856812709025383579,-2888519665252226950,-2374254931827019963,2402133654813207043,paid,USD,USD,stripe_ach,27035.77,27035.77,1.00000000,1.00000000,2023-06-01T02:06:35.363Z
1615547172273984414,6937448072123146693,-6095044864798541420,-4920121581726423123,2402133654813207043,paid,USD,USD,stripe_ach,29307.79,29307.79,1.00000000,1.00000000,2022-07-18T09:05:04.873Z
-4302275305270128754,8817975702393619368,8817975702393619368,2199650804989366585,2402133654813207043,open,USD,,,19279.54,,1.00000000,,2023-11-01T01:02:13.805Z
8389252431495722299,-7523815981639406203,-295030358735208315,3499800073697761131,2402133654813207043,paid,USD,USD,stripe_ach,92065.53,92065.53,1.00000000,1.00000000,2023-05-26T17:47:16.175Z
4038645396096633653,-7302752231365193851,-6780898167792917729,6951532667840038190,2402133654813207043,paid,USD,USD,stripe_ach,25199.97,25199.97,1.00000000,1.00000000,2022-03-03T12:41:13.153Z
8965097990654044529,5666267693083243394,5457594562420939659,-8408500518236431561,2402133654813207043,paid,RUB,USD,mercury_wire,12752.05,12752.05,54.29902300,1.00000000,2022-06-01T13:00:16.510Z
820249439047567194,8830729601031561672,4931595218186095070,-7045024415408290035,2402133654813207043,paid,BRL,USD,stripe_ach,15677.88,15677.88,4.94138452,1.00000000,2023-04-26T20:24:01.290Z
5920179656020850972,-6612353597693900907,-2524986796906211629,-8891432107953456175,2402133654813207043,paid,USD,USD,stripe_ach,10693.93,10693.93,1.00000000,1.00000000,2024-04-08T16:19:18.430Z
-5073247635915030012,5518429048538495611,-4915251230722330305,-1249922015144768040,2402133654813207043,paid,USD,USD,mercury_wire,58689.29,58689.29,1.00000000,1.00000000,2022-11-01T00:20:13.026Z
